0,1
факультативный_ADJ,-0.1789608470030324
здоровье_NOUN,0.019600062428593266
перезарядка_NOUN,-0.1789608470030324
министерство_NOUN,-0.14021725491881273
организовывать_VERB,-0.18380379601355984
находиться_VERB,-0.12084545887670292
чемпионат_NOUN,-0.1789608470030324
состояние_NOUN,-0.13537430590828528
технология_NOUN,-0.16927494898197748
формула_NOUN,-0.18380379601355984
грамотность_NOUN,-0.17411789799250493
доступ_NOUN,-0.17411789799250493
дворовый_NOUN,-0.18380379601355984
выявлять_VERB,-0.18380379601355984
ст_NOUN,-0.18380379601355984
ремонтно-восстановительный_ADJ,-0.18380379601355984
совещание_NOUN,-0.17411789799250493
среда_NOUN,-0.1789608470030324
монтаж_NOUN,-0.1789608470030324
переподготовка_NOUN,0.00022826638648344778
черемушки_NOUN,-0.1789608470030324
результат_NOUN,-0.15958905096092255
школьников_NOUN,-0.18380379601355984
установка_NOUN,-0.18380379601355984
сравнение_NOUN,-0.1789608470030324
наука_NOUN,-0.1789608470030324
бис_NOUN,-0.1789608470030324
соревнование_NOUN,-0.07725891778195583
практический_ADJ,-0.15958905096092255
саровский_NOUN,-0.18380379601355984
среднее_NOUN,0.33923469712340526
контракт_NOUN,-0.06273007075037347
современный_ADJ,0.005071215397010903
выполнение_NOUN,-0.14990315293986764
концерт_NOUN,-0.18380379601355984
содержание_NOUN,-0.18380379601355984
мигрант_NOUN,-0.18380379601355984
своевременно_ADV,-0.18380379601355984
освещенность_NOUN,-0.1789608470030324
огнезащитный_ADJ,-0.1789608470030324
подключение_NOUN,-0.18380379601355984
заявление_NOUN,-0.18380379601355984
учащийся_ADJ,-0.12084545887670292
управленческий_ADJ,-0.16443199997145003
помещение_NOUN,-0.16927494898197748
автор_NOUN,-0.17411789799250493
летний_ADJ,-0.18380379601355984
иной_DET,-0.14990315293986764
федерация_NOUN,-0.16443199997145003
сопровождение_NOUN,-0.18380379601355984
база_NOUN,-0.05788712173984601
самодеятельность_NOUN,-0.18380379601355984
пред_ADP,-0.1789608470030324
кружка_NOUN,-0.16443199997145003
дарование_NOUN,-0.18380379601355984
проезд_NOUN,-0.18380379601355984
подведомственный_ADJ,-0.07725891778195583
ведомство_NOUN,-0.18380379601355984
увеличение_NOUN,0.08740134857597763
менее_ADV,-0.16927494898197748
способ_NOUN,-0.18380379601355984
коммунальный_ADJ,-0.1789608470030324
подтверждение_NOUN,-0.16927494898197748
зал_NOUN,-0.15958905096092255
педагог_NOUN,0.24721866592338365
школа_NOUN,0.31017700306024054
сборка_NOUN,-0.18380379601355984
оздоровление_NOUN,-0.18380379601355984
государство_NOUN,-0.02882942767668128
дипломант_NOUN,-0.1789608470030324
школьный_ADJ,0.16004558373388947
профилактический_ADJ,-0.18380379601355984
оплата_NOUN,-0.16443199997145003
расход_NOUN,-0.1547461019503951
отделение_NOUN,-0.16927494898197748
навык_NOUN,-0.18380379601355984
индивидуальный_ADJ,-0.18380379601355984
модернизация_NOUN,-0.18380379601355984
право_NOUN,-0.18380379601355984
поступать_VERB,-0.18380379601355984
объект_NOUN,-0.11600250986617547
физкультура_NOUN,-0.09178776481353819
творческий_ADJ,-0.08694481580301074
освоение_NOUN,-0.15958905096092255
синий_ADJ,-0.1789608470030324
систематически_ADV,-0.14021725491881273
приведение_NOUN,-0.16443199997145003
проектирование_NOUN,-0.1789608470030324
досуг_NOUN,-0.17411789799250493
регулярный_ADJ,-0.16927494898197748
среди_ADP,-0.17411789799250493
маин_NOUN,-0.18380379601355984
использование_NOUN,-0.16443199997145003
положительно_ADV,-0.18380379601355984
видеонаблюдение_NOUN,-0.18380379601355984
сохранение_NOUN,-0.12568840788723037
далее_ADV,-0.1789608470030324
объем_NOUN,-0.18380379601355984
работник_NOUN,1.7340040121553122
социальный_ADJ,-0.11600250986617547
сборник_NOUN,-0.18380379601355984
иметь_VERB,-0.019143529655626372
естественнонаучный_ADJ,-0.16443199997145003
комитет_NOUN,-0.18380379601355984
департамент_NOUN,-0.17411789799250493
течение_NOUN,0.014757113418065812
творчество_NOUN,-0.09178776481353819
приобретение_NOUN,-0.16927494898197748
наличие_NOUN,-0.18380379601355984
книга_NOUN,-0.18380379601355984
талантливый_ADJ,-0.16927494898197748
доводить_VERB,-0.1789608470030324
разработка_NOUN,-0.18380379601355984
безопасность_NOUN,-0.11600250986617547
средство_NOUN,-0.14021725491881273
знание_NOUN,-0.18380379601355984
обслуживать_VERB,-0.1789608470030324
осуществлять_VERB,-0.14990315293986764
гражданско_ADJ,-0.1789608470030324
владимирский_ADJ,-0.1789608470030324
отдавать_VERB,-0.18380379601355984
начальный_ADJ,-0.16443199997145003
район_NOUN,0.40219303426026215
учредитель_NOUN,-0.1789608470030324
медикосоциальный_ADJ,-0.18380379601355984
юношеский_ADJ,-0.1450602039293402
политика_NOUN,-0.11600250986617547
электронный_ADJ,-0.18380379601355984
содружество_NOUN,-0.18380379601355984
интернет_NOUN,-0.16443199997145003
контингент_NOUN,-0.13537430590828528
представитель_NOUN,-0.15958905096092255
подросток_NOUN,0.03412890946017563
камертон_NOUN,-0.18380379601355984
адресность_NOUN,-0.18380379601355984
округ_NOUN,-0.09663071382406564
условие_NOUN,0.009914164407538357
укрепление_NOUN,-0.17411789799250493
плисецкая_NOUN,-0.18380379601355984
занимать_VERB,-0.05788712173984601
электрооборудование_NOUN,-0.1789608470030324
независимо_ADV,-0.18380379601355984
жительство_NOUN,-0.1789608470030324
краевой_ADJ,-0.17411789799250493
инновация_NOUN,-0.13537430590828528
ресурс_NOUN,-0.1789608470030324
участник_NOUN,-0.1014736628345931
руководящий_ADJ,-0.13537430590828528
благотворительный_ADJ,-0.17411789799250493
обучающийся_NOUN,0.5668533006181956
воспитатель_NOUN,-0.18380379601355984
пространство_NOUN,-0.1789608470030324
презентация_NOUN,-0.15958905096092255
создавать_VERB,-0.03367237668720874
калужский_ADJ,-0.1789608470030324
тренер_NOUN,-0.18380379601355984
бесплатный_ADJ,-0.16443199997145003
индикатор_NOUN,-0.1789608470030324
аварийный_ADJ,-0.1450602039293402
