0,1
журнал_NOUN,-0.17509141986788926
камертон_NOUN,-0.189450920131363
водоснабжение_NOUN,-0.1837071200259735
команда_NOUN,-0.189450920131363
темп_NOUN,-0.034368317285846654
многодетный_ADJ,-0.14637241934094178
тест_NOUN,-0.18657902007866825
инструктивный_ADJ,-0.189450920131363
реконструкция_NOUN,-0.1722195198151945
зато_SCONJ,-0.1837071200259735
нужда_NOUN,-0.12626911897207857
преподавание_NOUN,-0.177963319920584
религиозный_ADJ,-0.189450920131363
назначение_NOUN,-0.1837071200259735
успешно_ADV,-0.10329391855052059
ученический_ADJ,-0.1722195198151945
сооружение_NOUN,-0.1837071200259735
обустраивать_VERB,-0.189450920131363
освобождение_NOUN,-0.18657902007866825
вариативность_NOUN,-0.189450920131363
прикладной_ADJ,-0.17509141986788926
сми_NOUN,-0.189450920131363
перспективный_ADJ,-0.18657902007866825
давать_VERB,-0.189450920131363
сдавать_VERB,1.3585032082711055
диспут_NOUN,-0.18657902007866825
тематика_NOUN,-0.1837071200259735
учение_NOUN,-0.189450920131363
заключение_NOUN,-0.189450920131363
представление_NOUN,-0.16647571970980501
профилактика_NOUN,-0.16647571970980501
перевооружение_NOUN,-0.18657902007866825
впк_NOUN,-0.18657902007866825
готовый_ADJ,-0.18657902007866825
первичный_ADJ,-0.189450920131363
пришкольный_ADJ,-0.189450920131363
сторона_NOUN,-0.189450920131363
третье_NOUN,0.07189198466385897
отремонтировать_VERB,-0.14637241934094178
воз_NOUN,-0.189450920131363
потребитель_NOUN,-0.16360381965711027
путь_NOUN,-0.10329391855052059
высококвалифицированный_ADJ,-0.189450920131363
чис_NOUN,-0.18657902007866825
кадры_NOUN,-0.0918063183397416
подключение_NOUN,-0.12339721891938381
челябинский_ADJ,-0.10329391855052059
дифференцированный_ADJ,-0.189450920131363
хоровой_ADJ,-0.189450920131363
наркотический_ADJ,-0.16647571970980501
разрабатывать_VERB,-0.1837071200259735
базисный_ADJ,-0.18657902007866825
